Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
48127,7/6/2021 21:17,Home,409,1,4287,Cash,24,0,Michelle West,24,Male,0
48127,6/1/2020 21:00,Books,474,5,1543,Credit Card,24,1,Michelle West,24,Male,0
30619,7/1/2023 15:37,Electronics,182,5,1708,Cash,56,1,Jennifer Rose,56,Male,0
30619,6/1/2020 15:11,Electronics,239,4,1743,Cash,56,0,Jennifer Rose,56,Male,0
30619,4/27/2023 12:34,Electronics,439,1,4769,Cash,56,0,Jennifer Rose,56,Male,0
30619,1/25/2021 19:32,Home,455,4,3079,Credit Card,56,0,Jennifer Rose,56,Male,0
30619,3/17/2023 8:28,Electronics,378,1,3682,Cash,56,1,Jennifer Rose,56,Male,0
30619,12/28/2021 11:39,Clothing,394,3,1643,Credit Card,56,1,Jennifer Rose,56,Male,0
30619,7/31/2022 4:58,Clothing,478,1,2978,Cash,56,1,Jennifer Rose,56,Male,0
26418,3/1/2021 17:05,Clothing,187,2,3815,Cash,35,,Brian Evans,35,Male,0
26418,9/11/2023 0:35,Clothing,245,2,446,PayPal,35,1,Brian Evans,35,Male,0
26418,9/27/2022 20:00,Home,76,3,3394,Cash,35,,Brian Evans,35,Male,0
26418,12/31/2020 19:18,Electronics,135,2,4965,Cash,35,0,Brian Evans,35,Male,0
26418,1/18/2022 0:40,Electronics,316,1,1279,PayPal,35,0,Brian Evans,35,Male,0
26418,2/7/2022 11:25,Home,279,1,1420,Credit Card,35,,Brian Evans,35,Male,0
26418,7/24/2023 3:13,Books,56,2,5124,Credit Card,35,1,Brian Evans,35,Male,0
26418,3/23/2020 0:27,Home,445,2,1368,Cash,35,1,Brian Evans,35,Male,0
26418,2/11/2023 20:56,Books,425,1,202,PayPal,35,0,Brian Evans,35,Male,0
26418,4/26/2021 12:02,Home,198,5,4881,PayPal,35,1,Brian Evans,35,Male,0
26418,9/11/2022 15:18,Clothing,411,4,276,Credit Card,35,1,Brian Evans,35,Male,0
26418,8/26/2023 3:03,Books,150,4,5119,Credit Card,35,,Brian Evans,35,Male,0
26418,5/3/2023 11:21,Electronics,29,4,2606,PayPal,35,1,Brian Evans,35,Male,0
44089,4/1/2022 3:31,Home,310,5,3581,PayPal,44,0,Lauren Aguilar,44,Male,0
44089,12/24/2021 22:42,Books,405,5,685,Cash,44,0,Lauren Aguilar,44,Male,0
44089,2/6/2023 19:57,Clothing,276,2,4700,Credit Card,44,,Lauren Aguilar,44,Male,0
44089,3/9/2021 15:28,Electronics,389,4,1537,PayPal,44,1,Lauren Aguilar,44,Male,0
44089,9/12/2023 11:51,Home,72,2,2059,Credit Card,44,1,Lauren Aguilar,44,Male,0
44089,11/10/2020 5:53,Clothing,199,4,4811,PayPal,44,1,Lauren Aguilar,44,Male,0
47819,6/8/2022 8:18,Home,50,1,4384,PayPal,38,,Laura Khan,38,Male,1
47819,1/16/2020 10:01,Home,32,5,3233,PayPal,38,1,Laura Khan,38,Male,1
47819,12/14/2021 18:44,Clothing,105,5,1077,PayPal,38,1,Laura Khan,38,Male,1
47819,10/30/2021 2:23,Books,399,5,4251,Credit Card,38,0,Laura Khan,38,Male,1
47819,2/27/2020 9:21,Home,111,4,3834,Credit Card,38,1,Laura Khan,38,Male,1
35289,1/22/2022 16:53,Home,161,2,3944,PayPal,33,0,Kelly Marshall,33,Female,0
35289,6/18/2022 3:01,Clothing,276,4,3610,Cash,33,,Kelly Marshall,33,Female,0
35289,6/18/2021 19:57,Electronics,91,4,2115,Credit Card,33,1,Kelly Marshall,33,Female,0
35289,2/4/2021 11:03,Home,349,2,3094,Credit Card,33,,Kelly Marshall,33,Female,0
35289,9/27/2021 10:53,Books,382,5,1481,Cash,33,0,Kelly Marshall,33,Female,0
35289,7/25/2020 5:44,Electronics,190,1,2728,Cash,33,1,Kelly Marshall,33,Female,0
35289,6/7/2023 14:15,Books,445,2,309,Cash,33,1,Kelly Marshall,33,Female,0
45274,5/12/2021 10:19,Books,231,3,1422,Cash,59,,Juan Anderson,59,Male,0
45274,8/14/2022 7:52,Books,128,3,2258,Cash,59,1,Juan Anderson,59,Male,0
45274,11/14/2021 12:26,Home,346,3,4969,Credit Card,59,,Juan Anderson,59,Male,0
45274,1/18/2020 22:58,Electronics,178,4,1579,PayPal,59,1,Juan Anderson,59,Male,0
45274,3/11/2022 5:08,Books,485,1,1182,PayPal,59,,Juan Anderson,59,Male,0
29277,8/13/2021 10:34,Books,168,5,4322,PayPal,37,0,Patty Gray,37,Female,0
29277,9/29/2022 13:44,Electronics,402,4,3311,Credit Card,37,0,Patty Gray,37,Female,0
29277,12/4/2022 10:28,Home,256,4,1215,Cash,37,0,Patty Gray,37,Female,0
12894,2/4/2022 2:50,Clothing,325,4,3772,PayPal,56,1,Brent Diaz,56,Female,0
12894,5/18/2020 17:56,Electronics,262,5,498,Cash,56,0,Brent Diaz,56,Female,0
12894,6/4/2021 0:20,Home,400,2,1265,Credit Card,56,,Brent Diaz,56,Female,0
12894,12/2/2021 18:55,Clothing,46,2,3798,Credit Card,56,1,Brent Diaz,56,Female,0
12894,4/26/2023 17:44,Electronics,239,4,3304,Credit Card,56,1,Brent Diaz,56,Female,0
12894,7/30/2022 10:15,Clothing,391,3,2334,Cash,56,1,Brent Diaz,56,Female,0
12894,8/19/2022 15:06,Electronics,448,1,566,Credit Card,56,1,Brent Diaz,56,Female,0
12894,6/18/2021 5:14,Home,121,5,4095,Cash,56,1,Brent Diaz,56,Female,0
10416,5/8/2023 20:17,Home,62,2,860,Cash,51,1,Erin Bennett,51,Male,0
10416,2/12/2022 0:03,Home,163,5,3459,Credit Card,51,,Erin Bennett,51,Male,0
10416,9/15/2021 23:50,Home,27,4,1442,Cash,51,0,Erin Bennett,51,Male,0
10416,7/13/2020 9:10,Clothing,51,3,2051,Credit Card,51,0,Erin Bennett,51,Male,0
10416,1/22/2023 4:25,Clothing,344,1,4162,PayPal,51,0,Erin Bennett,51,Male,0
15155,8/13/2023 21:24,Books,376,2,1544,Cash,46,0,Shirley Santiago,46,Female,0
15155,6/24/2023 3:20,Clothing,462,2,2565,Credit Card,46,0,Shirley Santiago,46,Female,0
15155,11/3/2020 13:20,Home,293,1,2806,Credit Card,46,0,Shirley Santiago,46,Female,0
15155,7/11/2023 10:56,Books,328,1,1623,Credit Card,46,1,Shirley Santiago,46,Female,0
34429,1/27/2021 2:22,Books,288,1,1107,Credit Card,36,0,Alexis Schultz,36,Male,0
34429,8/6/2020 8:14,Electronics,46,4,858,PayPal,36,0,Alexis Schultz,36,Male,0
34429,11/23/2021 9:14,Home,104,4,4768,Credit Card,36,1,Alexis Schultz,36,Male,0
34429,3/17/2021 14:37,Home,244,5,3627,Credit Card,36,1,Alexis Schultz,36,Male,0
34429,1/22/2020 1:02,Clothing,296,5,316,Credit Card,36,0,Alexis Schultz,36,Male,0
74,5/5/2023 9:19,Home,454,2,3050,Cash,59,0,Chad Parsons,59,Male,0
74,2/6/2021 17:26,Electronics,387,5,2249,Credit Card,59,0,Chad Parsons,59,Male,0
74,12/25/2022 16:25,Home,329,4,642,PayPal,59,0,Chad Parsons,59,Male,0
74,2/4/2021 2:02,Home,363,3,615,Credit Card,59,0,Chad Parsons,59,Male,0
74,6/23/2021 23:23,Electronics,93,5,2835,Cash,59,0,Chad Parsons,59,Male,0
18910,7/27/2020 9:36,Home,343,4,704,PayPal,21,0,Elizabeth Turner,21,Female,0
18910,3/23/2021 7:53,Electronics,195,5,4127,PayPal,21,1,Elizabeth Turner,21,Female,0
18910,8/11/2022 6:30,Home,214,2,4235,Cash,21,,Elizabeth Turner,21,Female,0
18910,5/19/2022 17:15,Home,92,4,2819,Credit Card,21,1,Elizabeth Turner,21,Female,0
18910,9/20/2022 16:04,Electronics,251,5,3712,Cash,21,0,Elizabeth Turner,21,Female,0
18910,9/15/2020 10:28,Electronics,474,3,1955,PayPal,21,,Elizabeth Turner,21,Female,0
18910,11/9/2022 10:53,Electronics,137,5,1533,Cash,21,1,Elizabeth Turner,21,Female,0
44553,3/14/2022 23:35,Books,145,1,843,Cash,68,0,Shannon Young,68,Female,1
44553,5/9/2022 8:03,Home,384,4,5278,PayPal,68,1,Shannon Young,68,Female,1
44553,3/25/2022 23:25,Home,85,3,4404,Credit Card,68,,Shannon Young,68,Female,1
44553,12/4/2022 17:58,Books,298,1,580,PayPal,68,1,Shannon Young,68,Female,1
44553,2/14/2020 5:19,Books,319,4,4648,Credit Card,68,1,Shannon Young,68,Female,1
36360,1/16/2022 6:58,Books,483,2,2555,Credit Card,24,,Mary Salazar,24,Female,0
36360,6/1/2022 18:43,Home,226,5,3702,PayPal,24,,Mary Salazar,24,Female,0
36360,11/1/2020 0:38,Books,169,5,2104,PayPal,24,0,Mary Salazar,24,Female,0
36360,10/15/2020 13:47,Clothing,76,3,1318,Credit Card,24,0,Mary Salazar,24,Female,0
36360,10/4/2022 0:50,Home,470,5,1781,Credit Card,24,1,Mary Salazar,24,Female,0
36360,9/23/2020 9:17,Books,416,5,3020,Credit Card,24,0,Mary Salazar,24,Female,0
36360,8/27/2021 21:47,Home,276,3,3455,Cash,24,1,Mary Salazar,24,Female,0
36360,4/23/2023 18:01,Electronics,163,4,1175,PayPal,24,1,Mary Salazar,24,Female,0
36360,1/1/2020 1:59,Electronics,319,5,4441,Cash,24,1,Mary Salazar,24,Female,0
36360,6/19/2023 1:48,Clothing,436,1,5098,PayPal,24,1,Mary Salazar,24,Female,0
36360,9/9/2022 1:38,Electronics,491,2,3030,Credit Card,24,0,Mary Salazar,24,Female,0
36360,2/17/2021 14:15,Clothing,389,1,474,Cash,24,0,Mary Salazar,24,Female,0
8773,3/10/2020 20:45,Home,222,1,1059,Credit Card,21,1,Eugene Mckenzie,21,Female,1
8773,5/16/2021 5:32,Electronics,446,2,2468,PayPal,21,1,Eugene Mckenzie,21,Female,1
8773,2/7/2023 22:31,Books,338,1,4687,Credit Card,21,1,Eugene Mckenzie,21,Female,1
8773,5/6/2023 15:13,Electronics,382,4,1911,Cash,21,0,Eugene Mckenzie,21,Female,1
8773,12/10/2021 23:00,Clothing,458,4,1119,Credit Card,21,,Eugene Mckenzie,21,Female,1
8773,6/19/2023 14:56,Books,129,3,191,Cash,21,0,Eugene Mckenzie,21,Female,1
8773,8/6/2023 10:51,Electronics,387,5,4726,Credit Card,21,0,Eugene Mckenzie,21,Female,1
17091,2/19/2023 15:31,Electronics,453,5,1713,PayPal,30,1,Andrew Walker,30,Male,0
17091,2/29/2020 3:34,Clothing,488,1,4016,Cash,30,1,Andrew Walker,30,Male,0
17091,4/7/2023 22:39,Clothing,232,5,4283,Cash,30,1,Andrew Walker,30,Male,0
17091,1/10/2021 18:36,Electronics,202,3,1429,Credit Card,30,,Andrew Walker,30,Male,0
17091,8/4/2022 16:33,Books,440,1,2739,Credit Card,30,0,Andrew Walker,30,Male,0
17091,12/1/2022 21:35,Clothing,410,2,3859,Cash,30,0,Andrew Walker,30,Male,0
48548,1/21/2023 8:58,Home,365,4,287,Cash,39,1,Nicole Morrison,39,Male,0
48548,11/2/2020 15:37,Books,315,4,2079,PayPal,39,0,Nicole Morrison,39,Male,0
48548,9/2/2023 9:39,Clothing,487,3,4071,Credit Card,39,1,Nicole Morrison,39,Male,0
48548,2/28/2022 3:33,Electronics,472,2,4228,Cash,39,1,Nicole Morrison,39,Male,0
48548,12/10/2021 5:46,Clothing,489,3,3960,Cash,39,,Nicole Morrison,39,Male,0
48548,10/19/2020 16:21,Books,290,2,1678,PayPal,39,1,Nicole Morrison,39,Male,0
1929,2/27/2021 1:16,Electronics,191,3,4364,Credit Card,40,,Todd Huff,40,Female,1
1929,7/25/2022 18:16,Clothing,460,4,1523,PayPal,40,0,Todd Huff,40,Female,1
1929,2/26/2023 5:20,Electronics,295,5,5110,PayPal,40,1,Todd Huff,40,Female,1
1929,4/28/2020 17:22,Home,83,3,1758,Cash,40,1,Todd Huff,40,Female,1
1929,12/1/2022 18:34,Books,364,4,1807,Cash,40,0,Todd Huff,40,Female,1
1929,3/8/2021 12:31,Home,113,1,4748,Cash,40,1,Todd Huff,40,Female,1
1929,6/16/2021 1:32,Books,334,2,4285,Cash,40,1,Todd Huff,40,Female,1
17416,4/24/2023 7:47,Clothing,266,3,3534,Credit Card,44,0,Linda Edwards,44,Male,0
17416,6/9/2022 9:12,Electronics,151,3,2625,PayPal,44,0,Linda Edwards,44,Male,0
17416,10/16/2021 7:12,Electronics,328,4,5188,Credit Card,44,0,Linda Edwards,44,Male,0
17416,1/28/2022 19:28,Books,381,2,2770,Cash,44,,Linda Edwards,44,Male,0
17416,7/30/2023 1:36,Clothing,430,1,4880,Credit Card,44,0,Linda Edwards,44,Male,0
17416,2/6/2022 16:25,Clothing,453,5,380,PayPal,44,,Linda Edwards,44,Male,0
17416,4/29/2022 20:02,Books,455,5,2089,Cash,44,1,Linda Edwards,44,Male,0
17416,2/28/2023 10:02,Clothing,402,5,4909,Credit Card,44,,Linda Edwards,44,Male,0
7982,1/14/2021 16:12,Home,288,3,1537,PayPal,68,1,Jessica Clark,68,Female,0
7982,3/17/2020 23:58,Electronics,44,4,4625,Cash,68,1,Jessica Clark,68,Female,0
7982,9/13/2023 18:33,Home,28,4,4634,PayPal,68,0,Jessica Clark,68,Female,0
7982,10/26/2022 12:18,Electronics,459,2,4913,Credit Card,68,,Jessica Clark,68,Female,0
48042,7/7/2021 14:02,Electronics,371,2,517,Cash,64,0,Jeffrey Goodwin,64,Male,0
48042,10/23/2022 15:02,Home,387,1,4641,Cash,64,1,Jeffrey Goodwin,64,Male,0
48042,1/29/2021 16:07,Home,297,4,4533,PayPal,64,0,Jeffrey Goodwin,64,Male,0
48042,2/10/2021 2:45,Home,89,2,4153,Cash,64,0,Jeffrey Goodwin,64,Male,0
48042,3/16/2021 2:09,Electronics,92,1,1405,Cash,64,,Jeffrey Goodwin,64,Male,0
48042,2/7/2023 0:20,Electronics,488,5,436,PayPal,64,0,Jeffrey Goodwin,64,Male,0
48042,8/22/2020 1:11,Electronics,125,2,2018,Credit Card,64,1,Jeffrey Goodwin,64,Male,0
48042,3/17/2021 9:57,Electronics,184,5,2142,Credit Card,64,1,Jeffrey Goodwin,64,Male,0
43938,3/31/2023 4:14,Books,44,2,2358,PayPal,65,,Stephen Collins,65,Female,0
43938,11/23/2021 10:20,Electronics,83,5,3959,PayPal,65,1,Stephen Collins,65,Female,0
43938,8/13/2023 15:57,Clothing,381,4,1563,Credit Card,65,0,Stephen Collins,65,Female,0
43938,5/30/2022 4:44,Books,236,4,2874,Cash,65,1,Stephen Collins,65,Female,0
43938,9/26/2020 2:47,Books,177,1,2154,Credit Card,65,0,Stephen Collins,65,Female,0
43938,8/25/2023 16:43,Home,451,2,4336,Cash,65,1,Stephen Collins,65,Female,0
43938,1/12/2021 18:43,Clothing,330,1,4030,PayPal,65,0,Stephen Collins,65,Female,0
17893,2/21/2023 8:35,Books,139,4,3591,Cash,34,1,Lance Lyons,34,Male,0
17893,12/26/2020 22:38,Clothing,291,1,5128,Cash,34,0,Lance Lyons,34,Male,0
17893,12/16/2022 9:49,Books,134,5,2354,PayPal,34,1,Lance Lyons,34,Male,0
17893,8/12/2023 19:25,Books,264,5,3828,PayPal,34,0,Lance Lyons,34,Male,0
17893,3/11/2022 22:32,Electronics,190,4,4012,Cash,34,,Lance Lyons,34,Male,0
17893,9/20/2021 13:44,Electronics,154,4,907,Cash,34,1,Lance Lyons,34,Male,0
17893,4/17/2021 9:59,Electronics,317,2,1890,Cash,34,0,Lance Lyons,34,Male,0
17893,5/5/2021 9:11,Books,187,4,3539,Cash,34,,Lance Lyons,34,Male,0
17893,9/7/2020 5:07,Clothing,110,3,3498,PayPal,34,0,Lance Lyons,34,Male,0
25488,3/30/2022 3:02,Home,197,5,2016,PayPal,45,1,Christopher Baker,45,Female,0
25488,7/7/2021 19:56,Clothing,92,3,4658,PayPal,45,,Christopher Baker,45,Female,0
25488,11/17/2021 8:53,Clothing,290,2,1265,Cash,45,1,Christopher Baker,45,Female,0
25488,7/23/2023 13:51,Books,303,5,2505,PayPal,45,0,Christopher Baker,45,Female,0
25488,10/19/2021 7:49,Books,22,2,3646,Cash,45,0,Christopher Baker,45,Female,0
49532,4/27/2023 4:55,Clothing,140,1,591,Credit Card,46,1,Samantha Gonzalez,46,Female,0
49532,6/6/2020 0:12,Clothing,486,5,4129,Cash,46,,Samantha Gonzalez,46,Female,0
49532,1/18/2021 13:55,Electronics,311,5,3321,Cash,46,0,Samantha Gonzalez,46,Female,0
35875,7/11/2022 16:17,Home,327,4,1898,Cash,42,0,Ryan Lee,42,Male,0
35875,7/23/2020 14:55,Clothing,378,4,3710,PayPal,42,1,Ryan Lee,42,Male,0
35875,9/5/2023 10:35,Home,334,4,5002,Credit Card,42,0,Ryan Lee,42,Male,0
35875,9/1/2021 9:31,Clothing,162,1,386,PayPal,42,,Ryan Lee,42,Male,0
35875,8/24/2021 13:04,Clothing,144,3,2183,Cash,42,1,Ryan Lee,42,Male,0
35875,4/26/2022 23:56,Clothing,339,3,5135,PayPal,42,0,Ryan Lee,42,Male,0
14357,12/20/2021 15:12,Clothing,271,2,2616,Cash,52,0,Jessica Trevino,52,Male,0
14357,5/11/2023 14:17,Clothing,413,1,4806,Credit Card,52,0,Jessica Trevino,52,Male,0
14357,6/18/2021 11:04,Home,461,2,4207,Cash,52,1,Jessica Trevino,52,Male,0
14357,12/31/2022 9:17,Electronics,275,5,4711,PayPal,52,1,Jessica Trevino,52,Male,0
14357,1/22/2023 13:55,Books,242,5,4151,Cash,52,1,Jessica Trevino,52,Male,0
14357,1/14/2023 14:05,Electronics,171,4,4395,Credit Card,52,1,Jessica Trevino,52,Male,0
14357,6/8/2021 18:22,Home,245,4,3059,PayPal,52,1,Jessica Trevino,52,Male,0
39633,6/2/2020 23:04,Home,124,4,2190,Credit Card,24,1,Andrew Lee,24,Female,0
39633,6/4/2023 23:25,Home,20,3,1463,Credit Card,24,,Andrew Lee,24,Female,0
39633,4/5/2023 9:14,Clothing,309,2,714,PayPal,24,0,Andrew Lee,24,Female,0
39633,4/4/2020 6:04,Clothing,429,3,5112,Credit Card,24,1,Andrew Lee,24,Female,0
39633,3/5/2022 10:55,Books,277,1,2125,Cash,24,0,Andrew Lee,24,Female,0
39633,10/8/2022 4:57,Electronics,451,5,379,PayPal,24,1,Andrew Lee,24,Female,0
39633,10/12/2021 22:04,Clothing,32,5,4723,PayPal,24,1,Andrew Lee,24,Female,0
39633,5/10/2023 16:54,Home,131,4,4580,Credit Card,24,0,Andrew Lee,24,Female,0
39633,2/29/2020 15:42,Electronics,454,2,893,PayPal,24,0,Andrew Lee,24,Female,0
8445,4/22/2021 9:12,Electronics,259,4,3121,Credit Card,60,0,Ronald Moreno,60,Female,0
8445,5/10/2021 21:54,Home,446,4,3220,Credit Card,60,0,Ronald Moreno,60,Female,0
8445,9/5/2023 3:22,Books,317,1,804,Credit Card,60,,Ronald Moreno,60,Female,0
8445,5/15/2021 5:37,Books,438,3,1452,Credit Card,60,1,Ronald Moreno,60,Female,0
8445,11/19/2022 12:02,Electronics,273,5,4054,Credit Card,60,1,Ronald Moreno,60,Female,0
8445,6/24/2020 5:41,Home,238,2,398,Cash,60,,Ronald Moreno,60,Female,0
8445,6/9/2022 7:08,Home,275,2,363,Cash,60,0,Ronald Moreno,60,Female,0
17776,10/7/2022 10:01,Clothing,218,4,2442,PayPal,54,0,Tracy Smith,54,Female,0
17776,8/21/2021 7:54,Clothing,419,4,1234,Cash,54,1,Tracy Smith,54,Female,0
17776,1/17/2022 9:14,Home,132,1,942,PayPal,54,1,Tracy Smith,54,Female,0
17776,12/30/2021 7:13,Books,445,1,469,Cash,54,1,Tracy Smith,54,Female,0
17776,12/6/2021 3:40,Electronics,277,2,1121,Credit Card,54,0,Tracy Smith,54,Female,0
49374,10/14/2021 17:55,Books,438,4,3788,PayPal,52,0,Michael Webster,52,Female,0
49374,8/3/2023 22:15,Home,289,4,578,PayPal,52,1,Michael Webster,52,Female,0
49374,8/13/2021 22:28,Home,494,1,1561,Credit Card,52,,Michael Webster,52,Female,0
49374,9/5/2023 5:22,Electronics,442,2,2060,Cash,52,,Michael Webster,52,Female,0
41512,5/5/2023 4:07,Clothing,275,2,3919,PayPal,58,0,Laura Peterson,58,Female,0
41512,2/20/2023 19:19,Clothing,498,5,1069,Cash,58,0,Laura Peterson,58,Female,0
18606,4/3/2020 21:02,Home,471,3,2984,Cash,51,0,Amanda Garrison,51,Female,0
18606,5/19/2020 16:22,Clothing,247,3,2832,PayPal,51,0,Amanda Garrison,51,Female,0
18606,9/12/2021 22:08,Electronics,138,3,1657,Credit Card,51,0,Amanda Garrison,51,Female,0
18606,3/30/2021 19:03,Home,195,2,2903,Credit Card,51,,Amanda Garrison,51,Female,0
18606,8/3/2023 12:47,Clothing,483,3,1507,PayPal,51,,Amanda Garrison,51,Female,0
18606,5/3/2023 13:46,Clothing,382,4,4067,Credit Card,51,1,Amanda Garrison,51,Female,0
18606,8/1/2020 14:45,Clothing,129,4,4574,PayPal,51,0,Amanda Garrison,51,Female,0
18606,1/3/2021 14:55,Clothing,166,4,1001,PayPal,51,,Amanda Garrison,51,Female,0
18606,3/2/2022 3:47,Home,317,3,4817,PayPal,51,0,Amanda Garrison,51,Female,0
41255,8/13/2022 5:48,Books,47,2,2480,PayPal,24,1,Jonathan Shaw,24,Male,1
41255,7/10/2021 22:28,Home,336,5,3666,Cash,24,,Jonathan Shaw,24,Male,1
41255,6/29/2022 1:58,Books,353,5,2459,Cash,24,0,Jonathan Shaw,24,Male,1
41255,2/15/2023 2:44,Electronics,306,4,751,PayPal,24,1,Jonathan Shaw,24,Male,1
41255,5/10/2021 8:24,Books,99,3,4972,Cash,24,0,Jonathan Shaw,24,Male,1
41255,4/30/2022 17:26,Electronics,152,5,3854,Credit Card,24,1,Jonathan Shaw,24,Male,1
41255,11/14/2021 18:17,Clothing,452,2,3035,PayPal,24,,Jonathan Shaw,24,Male,1
26748,10/11/2022 23:58,Books,419,4,2561,Cash,43,0,Mason Garrett,43,Male,1
26748,2/6/2023 5:14,Electronics,129,3,4702,PayPal,43,1,Mason Garrett,43,Male,1
26748,5/13/2021 17:49,Clothing,70,5,3794,Credit Card,43,1,Mason Garrett,43,Male,1
26748,12/5/2021 19:32,Electronics,77,3,3513,PayPal,43,0,Mason Garrett,43,Male,1
26748,9/12/2023 12:13,Clothing,140,1,1365,PayPal,43,1,Mason Garrett,43,Male,1
26305,12/31/2022 15:39,Electronics,318,1,1286,PayPal,59,0,Erika Bell,59,Male,0
26305,11/4/2021 17:24,Books,94,2,2275,Credit Card,59,,Erika Bell,59,Male,0
43138,4/2/2023 23:12,Home,145,2,5041,Credit Card,49,0,Sheri Simpson,49,Female,0
43138,12/14/2020 17:04,Clothing,209,3,1941,PayPal,49,1,Sheri Simpson,49,Female,0
43138,7/16/2023 3:51,Home,274,5,4092,Cash,49,1,Sheri Simpson,49,Female,0
43138,3/1/2023 9:26,Home,163,1,3390,PayPal,49,,Sheri Simpson,49,Female,0
43138,9/24/2020 4:05,Books,189,2,1822,Credit Card,49,1,Sheri Simpson,49,Female,0
43138,10/29/2020 12:04,Books,495,1,3437,Credit Card,49,,Sheri Simpson,49,Female,0
43138,9/2/2022 7:27,Home,483,4,2264,Cash,49,1,Sheri Simpson,49,Female,0
43138,8/27/2023 17:33,Electronics,317,5,4391,PayPal,49,1,Sheri Simpson,49,Female,0
43138,3/11/2022 5:16,Books,459,1,2065,Credit Card,49,1,Sheri Simpson,49,Female,0
43138,1/20/2021 19:13,Electronics,92,5,2446,PayPal,49,,Sheri Simpson,49,Female,0
17211,9/10/2021 19:52,Electronics,113,4,2565,Credit Card,22,1,Matthew Snyder,22,Male,0
17211,12/20/2022 15:27,Books,186,2,2503,Cash,22,1,Matthew Snyder,22,Male,0
17211,12/16/2020 14:21,Clothing,149,2,4726,PayPal,22,,Matthew Snyder,22,Male,0
17211,6/12/2022 8:54,Electronics,326,3,3053,Credit Card,22,0,Matthew Snyder,22,Male,0
17211,2/8/2021 7:36,Home,353,4,2290,PayPal,22,1,Matthew Snyder,22,Male,0
17211,10/27/2020 22:31,Clothing,192,3,3748,Credit Card,22,0,Matthew Snyder,22,Male,0
46344,9/1/2021 23:09,Clothing,27,5,1909,PayPal,23,,Edward Vargas,23,Male,1
46344,3/22/2020 3:07,Clothing,147,4,4380,Cash,23,0,Edward Vargas,23,Male,1
46344,3/21/2020 20:00,Clothing,374,3,3526,Cash,23,1,Edward Vargas,23,Male,1
46344,2/24/2023 15:15,Clothing,320,4,1020,Cash,23,1,Edward Vargas,23,Male,1
40895,12/12/2021 7:18,Clothing,23,3,1373,PayPal,32,0,Madison Martinez,32,Male,0
40895,2/10/2022 19:02,Books,377,1,3547,Credit Card,32,0,Madison Martinez,32,Male,0
40895,8/26/2023 15:44,Books,122,1,4007,PayPal,32,0,Madison Martinez,32,Male,0
40895,4/9/2022 2:04,Electronics,181,5,5004,PayPal,32,1,Madison Martinez,32,Male,0
40895,5/9/2020 23:29,Home,21,4,784,Credit Card,32,1,Madison Martinez,32,Male,0
40895,3/18/2021 4:12,Home,321,4,3500,PayPal,32,1,Madison Martinez,32,Male,0
20373,4/7/2022 17:02,Electronics,338,2,303,Credit Card,50,1,Adam Williams,50,Female,0
20373,6/16/2021 17:54,Electronics,410,5,2002,Credit Card,50,1,Adam Williams,50,Female,0
20373,6/27/2021 20:22,Home,33,3,411,Cash,50,1,Adam Williams,50,Female,0
20373,6/10/2020 9:05,Clothing,361,1,786,Credit Card,50,,Adam Williams,50,Female,0
20373,8/12/2020 6:54,Clothing,318,5,2662,Cash,50,1,Adam Williams,50,Female,0
40625,12/22/2021 19:48,Books,16,4,1640,PayPal,58,,Jerry Warner,58,Female,1
40625,9/12/2021 15:21,Home,18,2,4447,Cash,58,0,Jerry Warner,58,Female,1
122,4/25/2023 4:41,Clothing,22,3,3574,PayPal,18,0,William Wilson,18,Male,0
122,10/12/2021 15:15,Books,268,3,2290,Credit Card,18,1,William Wilson,18,Male,0
122,9/20/2021 10:54,Home,419,2,5015,Cash,18,1,William Wilson,18,Male,0
122,11/16/2022 12:44,Electronics,98,3,3355,PayPal,18,1,William Wilson,18,Male,0
122,4/4/2023 17:43,Books,312,5,3870,PayPal,18,,William Wilson,18,Male,0
35130,10/9/2020 6:15,Books,469,3,3633,Cash,36,,Theodore Mcdonald,36,Female,1
35130,9/4/2023 21:07,Clothing,125,5,5023,PayPal,36,0,Theodore Mcdonald,36,Female,1
35130,3/8/2023 16:48,Books,369,2,1720,PayPal,36,1,Theodore Mcdonald,36,Female,1
35130,2/8/2022 5:24,Home,209,5,5132,Cash,36,0,Theodore Mcdonald,36,Female,1
35130,5/24/2021 19:10,Electronics,384,2,2348,Credit Card,36,1,Theodore Mcdonald,36,Female,1
35130,5/5/2021 17:04,Home,372,5,4143,Cash,36,0,Theodore Mcdonald,36,Female,1
35130,6/5/2020 14:11,Books,73,5,2359,Credit Card,36,0,Theodore Mcdonald,36,Female,1
39068,9/11/2022 10:24,Electronics,386,4,4400,PayPal,46,1,Tammy Taylor,46,Female,1
39068,9/27/2021 3:55,Electronics,146,4,1760,Credit Card,46,0,Tammy Taylor,46,Female,1
39068,6/19/2021 16:45,Electronics,89,5,417,PayPal,46,0,Tammy Taylor,46,Female,1
39068,11/2/2022 10:14,Home,413,2,1123,Credit Card,46,1,Tammy Taylor,46,Female,1
12492,4/6/2022 16:53,Home,236,3,1429,Credit Card,53,1,Nathan Kelly,53,Male,0
12492,9/8/2023 16:13,Home,255,1,4902,Credit Card,53,0,Nathan Kelly,53,Male,0
